Height,Weight
66.37,140.47
67.9,140.47
68.3,140.47
69.68,140.47
70.05,140.47
66.78,140.48
68.63,140.48
70.8,140.48
71.07,140.48
66.83,140.49
66.84,140.49
67.44,140.49
69.38,140.49
71.22,140.49
67.98,140.5
68.81,140.5
67.75,140.51
68.73,140.51
69.79,140.51
69.86,140.51
70.91,140.51
66.57,140.52
68.53,140.52
68.58,140.52
68.24,140.53
68.89,140.53
69.11,140.53
70.93,140.53
69.14,140.54
69.69,140.54
70.48,140.54
71.66,140.54
69.2,140.55
69.77,140.55
70.29,140.55
64.85,140.56
68.67,140.56
68.74,140.56
69.31,140.56
70.71,140.56
70.4,140.57
71.22,140.57
68.65,140.58
69.49,140.58
69.51,140.58
69.9,140.58
70.36,140.58
66.86,140.59
67.33,140.59
69.1,140.59
70.01,140.59
67.3,140.6
67.92,140.6
69.14,140.6
69.33,140.6
69.52,140.6
70.46,140.6
71.26,140.6
67.93,140.61
69.24,140.61
70.02,140.61
71.49,140.61
65.98,140.62
69.05,140.62
70.1,140.62
70.11,140.62
70.31,140.62
70.42,140.62
71.14,140.62
65.76,140.63
68.68,140.63
69.34,140.63
71.14,140.63
66.22,140.64
68.01,140.64
68.39,140.64
70.57,140.64
67.11,140.65
68.37,140.65
69.45,140.65
70.88,140.65
67.66,140.66
68.26,140.66
68.38,140.66
69.13,140.66
69.17,140.66
69.29,140.66
69.72,140.66
70.33,140.66
68.26,140.67
69.29,140.67
70.74,140.67
70.74,140.67
68.08,140.68
68.21,140.68
68.31,140.68
68.53,140.69
69.47,140.69
70.59,140.69
66.86,140.7
70.77,140.7
68.11,140.71
70.2,140.71
71.32,140.71
69.39,140.72
73.11,140.72
70.51,140.73
71.92,140.73
66.56,140.74
69.87,140.74
68.26,140.75
72.68,140.75
68.19,140.76
69.6,140.76
70,140.76
65.69,140.77
68.23,140.77
68.77,140.77
71.11,140.77
71.84,140.77
68.75,140.78
69.23,140.78
70.47,140.78
72.35,140.78
67.89,140.79
68.6,140.79
70.35,140.79
70.81,140.79
66.75,140.8
68.04,140.8
68.4,140.8
68.84,140.8
69.27,140.8
67.62,140.81
68.76,140.81
68.85,140.81
69.07,140.81
69.67,140.81
69.79,140.81
70.72,140.81
70.79,140.81
70.9,140.81
71.56,140.81
71.92,140.81
68.29,140.82
71.09,140.82
66.4,140.83
67.67,140.83
68.29,140.83
68.3,140.83
70.69,140.83
70.77,140.83
72.54,140.83
67.63,140.84
67.64,140.84
69.63,140.84
71.05,140.84
69.06,140.85
69.47,140.85
69.55,140.85
67.82,140.86
68.03,140.86
68.75,140.86
69.05,140.86
69.29,140.86
70.79,140.86
68.03,140.87
69.09,140.87
69.64,140.87
69.67,140.87
70.09,140.87
68.93,140.88
69.03,140.88
69.84,140.88
69.91,140.88
71.54,140.88
67.36,140.89
67.55,140.89
67.61,140.89
68.95,140.89
69.68,140.89
69.82,140.89
67.46,140.9
68.22,140.9
69.1,140.9
69.75,140.9
70.12,140.9
70.17,140.9
66.77,140.91
67.7,140.91
68.02,140.91
68.68,140.91
68.81,140.91
69.54,140.91
66.65,140.92
67.34,140.92
68.04,140.92
68.98,140.92
69.01,140.92
69.76,140.92
70.22,140.92
68.75,140.93
69.28,140.93
70,140.93
71.02,140.93
66.68,140.94
68.04,140.94
68.91,140.94
71.74,140.94
68.14,140.95
68.74,140.95
70.11,140.95
70.28,140.95
66.19,140.96
67.39,140.96
67.8,140.96
68.05,140.96
69.91,140.96
70.12,140.96
71.05,140.96
68.08,140.97
73.46,140.97
67.88,140.98
68.56,140.98
70.47,140.98
69.42,140.99
68.9,141
68.95,141
69.41,141
69.7,141
70.15,141
70.93,141
71.46,141
67.28,141.01
67.94,141.01
68.9,141.01
69.65,141.01
69.95,141.01
70.37,141.01
68.78,141.02
69.73,141.02
70.82,141.02
65.48,141.03
67.87,141.03
69.43,141.03
72.22,141.03
68.54,141.04
69.56,141.04
72.96,141.04
68.68,141.05
69.42,141.05
71.29,141.05
66.76,141.06
67.23,141.06
67.37,141.06
67.76,141.06
68.31,141.06
69.19,141.06
69.78,141.06
69.81,141.06
66.36,141.08
67.75,141.08
70.18,141.08
68.26,141.09
68.02,141.1
68.58,141.1
68.83,141.1
69.24,141.1
70.22,141.1
70.43,141.1
72.69,141.1
69.22,141.11
69.82,141.11
71.19,141.11
71.83,141.11
67.31,141.12
68.4,141.12
71.39,141.12
72.13,141.12
66.73,141.13
67.68,141.13
69.28,141.13
71.14,141.13
66.63,141.14
66.63,141.14
68.19,141.14
71.12,141.14
71.6,141.14
67.72,141.15
69.37,141.15
69.75,141.15
70.02,141.15
71.44,141.15
71.46,141.15
71.47,141.15
66.23,141.16
67,141.16
68.57,141.16
71.32,141.16
69.92,141.17
71.38,141.17
69.3,141.18
70.19,141.18
71.2,141.18
65.69,141.19
68.19,141.19
68.57,141.19
68.62,141.19
69.44,141.19
67.81,141.2
68.59,141.2
72.51,141.2
65.55,141.21
68.39,141.21
69.44,141.21
70.18,141.21
70.47,141.21
71.29,141.21
66.52,141.22
67.99,141.22
68.79,141.22
69.35,141.22
71.36,141.22
71.65,141.22
68.55,141.23
70.09,141.23
68.34,141.24
68.37,141.24
68.41,141.24
69.05,141.24
70.12,141.24
70.36,141.24
70.48,141.24
67.47,141.25
67.5,141.25
68.92,141.25
67.62,141.26
70.48,141.26
64.91,141.27
66.3,141.27
70.2,141.27
71.1,141.27
67.83,141.28
68.85,141.28
68.95,141.28
67.39,141.29
68.35,141.29
70.51,141.29
70.69,141.29
67.35,141.3
69.11,141.3
69.24,141.3
70.68,141.3
68.12,141.31
71.46,141.31
65.49,141.32
66.83,141.32
68.58,141.32
68.73,141.32
68.8,141.32
69.15,141.32
70.85,141.32
72.51,141.32
69.24,141.33
65.57,141.34
66.52,141.34
68.01,141.34
68.63,141.34
71.76,141.35
65.19,141.36
69.7,141.36
70.52,141.36
71.42,141.36
67.9,141.37
68.11,141.37
68.22,141.37
68.81,141.37
68.83,141.37
69.81,141.37
71.23,141.37
66.32,141.38
69.77,141.38
69.79,141.38
72.36,141.38
69.95,141.39
67.81,141.4
69.79,141.4
69.85,141.4
68.64,141.41
69.38,141.41
69.52,141.41
71.2,141.41
71.48,141.42
66.47,141.43
68.54,141.43
69.03,141.43
69.06,141.43
66.47,141.44
66.55,141.44
67.93,141.44
68.93,141.44
68.54,141.45
69.25,141.45
70.04,141.45
70.8,141.45
71.12,141.45
66.14,141.46
69.99,141.46
70.15,141.46
70.5,141.46
71.9,141.46
69.88,141.47
69.96,141.47
70.71,141.47
70.92,141.47
71.08,141.48
71.51,141.48
67.96,141.49
69.8,141.49
70.24,141.49
67.15,141.5
68.35,141.5
69.77,141.5
69.95,141.5
68.84,141.51
69.54,141.51
73.06,141.51
68.2,141.52
70.37,141.52
73.11,141.52
68.07,141.53
68.11,141.53
68.17,141.53
68.41,141.53
69.43,141.53
69.55,141.53
71.43,141.53
72.13,141.53
67.7,141.55
69.09,141.55
69.6,141.55
69.64,141.55
66.04,141.56
68.06,141.56
68.7,141.56
68.87,141.56
69.3,141.56
67.81,141.57
70.44,141.57
68.07,141.58
68.62,141.58
69.62,141.58
66.67,141.59
67.49,141.59
70.1,141.59
70.26,141.59
70.44,141.59
66.3,141.6
66.76,141.6
67.3,141.6
67.57,141.6
69,141.6
69.39,141.6
69.6,141.6
70.1,141.6
70.22,141.6
71.16,141.6
65.33,141.61
67.97,141.61
69.16,141.61
70.06,141.61
70.67,141.61
74.2,141.61
68.76,141.62
69.7,141.62
70.31,141.62
70.68,141.62
70.89,141.62
68.33,141.63
70,141.63
70.67,141.63
73.19,141.63
70.04,141.64
70.09,141.64
69.04,141.65
73.58,141.65
70.24,141.66
71.55,141.66
67.99,141.67
68.01,141.67
68.9,141.67
69.27,141.67
70.95,141.67
68.11,141.68
70.16,141.68
70.41,141.68
68.03,141.69
69.64,141.69
69.77,141.69
71.56,141.69
67.18,141.7
69.05,141.7
69.53,141.7
69.28,141.71
67.87,141.72
69.43,141.72
70.74,141.72
70.8,141.72
67.19,141.73
68.59,141.73
70.66,141.73
68.22,141.74
68.81,141.74
69.31,141.74
69.8,141.74
74.43,141.74
67.27,141.75
71.77,141.75
69.01,141.76
69.27,141.76
66.59,141.77
68,141.77
69.28,141.77
69.44,141.77
70.02,141.77
66.73,141.78
68.49,141.78
68.78,141.78
69.19,141.78
69.78,141.78
70.22,141.78
71.37,141.78
66.8,141.8
68.09,141.8
67.07,141.81
67.52,141.82
68.66,141.82
69.23,141.82
69.63,141.82
69.25,141.83
70.65,141.83
69.01,141.84
70.78,141.84
72.04,141.84
67.63,141.85
68.04,141.85
68.58,141.85
69.61,141.85
70.92,141.85
71.34,141.85
66.71,141.86
69.01,141.86
69.14,141.86
67.8,141.87
68.62,141.87
68.98,141.87
68.99,141.87
72.16,141.87
69.81,141.88
70.61,141.88
70.68,141.88
67.7,141.89
68.82,141.89
68.99,141.89
69.43,141.89
69.94,141.89
65.59,141.91
69.73,141.91
69.95,141.91
70.76,141.91
69.3,141.92
69.92,141.92
70.77,141.92
70.89,141.92
65.73,141.93
66.89,141.93
67.79,141.93
68.43,141.93
69.39,141.93
69.53,141.93
70.21,141.93
68.98,141.94
65.14,141.95
68.82,141.95
69.36,141.95
70.21,141.95
66.41,141.96
68.21,141.96
69.02,141.96
69.78,141.96
70.49,141.96
70.68,141.96
67.42,141.97
67.63,141.97
66.91,141.99
71.49,141.99
66.02,142
66.4,142
69.27,142
70.75,142
72.93,142
68.08,142.01
69.78,142.01
70,142.01
73.45,142.01
68.63,142.02
70.39,142.02
70.71,142.02
69.25,142.03
69.53,142.03
70.06,142.03
70.94,142.03
67.24,142.04
70.92,142.04
71.53,142.04
66.71,142.05
68.16,142.05
68.4,142.05
68.93,142.05
70.18,142.05
67.39,142.06
68.38,142.06
69.95,142.06
69.97,142.06
70.69,142.06
66.84,142.07
67.85,142.07
68.05,142.07
68.74,142.07
67.05,142.08
67.2,142.08
69.34,142.08
70.41,142.08
68.77,142.09
70.6,142.09
66.28,142.1
67.79,142.1
68.71,142.1
69.93,142.1
70.33,142.1
71.3,142.1
67.14,142.11
68.52,142.12
67.54,142.13
71.87,142.13
70.24,142.14
68.18,142.15
68.46,142.15
69.14,142.15
66.83,142.16
67.25,142.16
67.47,142.16
67.89,142.16
69.17,142.16
69.36,142.16
70.95,142.16
72.52,142.16
68.38,142.17
70.6,142.17
72.84,142.17
67.64,142.18
68.95,142.18
70.96,142.18
67.64,142.19
68.52,142.19
69.1,142.19
69.28,142.19
69.76,142.19
72.43,142.19
67.71,142.21
68.08,142.21
68.82,142.21
69.32,142.21
70.2,142.21
65.38,142.22
68.74,142.22
69.41,142.22
70.36,142.23
66.94,142.24
67.78,142.24
70.11,142.24
70.54,142.24
72.54,142.24
65.95,142.25
67.08,142.25
67.41,142.25
67.77,142.25
70.87,142.25
68.76,142.26
72.07,142.26
68.88,142.27
69.18,142.27
66.61,142.28
67.92,142.28
67.98,142.28
68.45,142.28
69.52,142.28
69.69,142.28
71.58,142.28
64.84,142.29
67.29,142.3
70.04,142.3
70.55,142.3
70.84,142.3
71.8,142.3
68.03,142.31
68.3,142.31
69.74,142.31
67.05,142.32
69.23,142.32
68.82,142.33
70.1,142.33
70.54,142.33
67.94,142.34
68.22,142.34
71.22,142.34
65.81,142.35
68.8,142.35
69.32,142.35
70.32,142.35
70.38,142.35
70.81,142.35
70.83,142.35
71.36,142.35
67.62,142.36
68.41,142.36
69.21,142.36
71.12,142.36
71.35,142.37
67.81,142.38
71,142.38
65.85,142.39
68.41,142.39
67.74,142.4
69.14,142.4
69.26,142.4
71.15,142.4
66.96,142.41
70.01,142.42
70.84,142.42
68.12,142.43
69.1,142.43
69.74,142.43
70.71,142.44
67.67,142.45
68.71,142.45
67.71,142.46
68.38,142.46
69.16,142.46
70.89,142.46
65.11,142.47
66.39,142.47
66.86,142.47
69.06,142.47
68.16,142.48
68.65,142.48
70.1,142.48
70.94,142.48
71.45,142.48
73.35,142.49
67.44,142.5
70.88,142.5
68.51,142.51
69.01,142.51
69.18,142.51
70,142.51
71.3,142.51
71.53,142.51
67.87,142.52
68.29,142.52
69.59,142.52
69.7,142.52
68.71,142.53
65.25,142.55
65.98,142.55
68.42,142.55
68.54,142.55
69.59,142.55
70.61,142.55
68.59,142.56
69.01,142.56
66.73,142.57
65.54,142.58
67.26,142.58
67.88,142.58
69.26,142.58
71.49,142.58
67.33,142.59
69.19,142.59
69.86,142.59
67.44,142.6
68.39,142.6
67.73,142.61
68.15,142.61
68.61,142.61
69.07,142.61
69.37,142.61
69.41,142.61
71.29,142.61
71.23,142.62
71.96,142.62
67.86,142.63
68.35,142.63
68.78,142.63
69.35,142.63
68.67,142.64
69.96,142.64
70.05,142.64
70.33,142.64
67.45,142.65
68,142.65
68.9,142.65
69.03,142.65
69.73,142.65
66.42,142.66
69.66,142.66
69.98,142.66
70.03,142.66
70.43,142.66
66.39,142.67
66.97,142.67
67.09,142.67
68.13,142.67
70.86,142.67
71.08,142.67
72.61,142.67
67.83,142.68
69.96,142.68
67.38,142.69
68.01,142.69
69.52,142.69
66.09,142.7
67.5,142.7
68.6,142.7
69.05,142.7
69.35,142.7
69.65,142.71
70.37,142.71
70.58,142.71
71.99,142.71
68.31,142.72
68.23,142.73
68.31,142.73
70.71,142.73
66.32,142.74
67.16,142.74
67.79,142.74
70.01,142.74
73.28,142.74
66.22,142.75
70.66,142.75
67.88,142.76
68.57,142.76
68.94,142.76
69.21,142.76
70.02,142.76
71.25,142.76
68.55,142.77
68.81,142.77
69.25,142.77
70.44,142.77
74.17,142.77
68.75,142.78
69.18,142.78
69.65,142.78
69.88,142.78
70.89,142.78
71.67,142.78
68.86,142.79
69.09,142.79
70.56,142.8
72.13,142.8
66.99,142.81
68.38,142.81
68.95,142.81
73.73,142.81
67.77,142.82
69.01,142.82
69.09,142.82
66.27,142.83
68.91,142.83
69.12,142.83
70.25,142.83
70.56,142.83
71.41,142.83
72.14,142.83
66.39,142.84
67.47,142.84
68.56,142.84
71.06,142.84
68.34,142.85
68.41,142.85
68.81,142.85
68.87,142.85
69.56,142.85
69.71,142.85
69.97,142.85
68.68,142.86
69.25,142.86
71.89,142.86
67.89,142.87
69.07,142.87
69.66,142.87
70.26,142.87
71.82,142.87
68.97,142.88
69.22,142.88
70.18,142.88
70.21,142.88
72.6,142.88
67.09,142.89
67.76,142.89
68.79,142.89
71.33,142.89
74,142.9
69.05,142.91
69.91,142.91
67.1,142.92
67.77,142.93
70.58,142.93
70.77,142.93
69.5,142.95
70.4,142.95
68.17,142.96
68.33,142.96
69.06,142.96
69.43,142.96
70.84,142.96
68.65,142.97
69.45,142.97
70.21,142.97
70.42,142.97
66.02,142.98
66.6,142.98
68.45,142.98
68.2,142.99
70.08,142.99
67.04,143
67.54,143
67.77,143
68.57,143
69.04,143
69.71,143
69.91,143
71.07,143
71.42,143
72.11,143
69.89,143.01
70.6,143.01
67.87,143.02
68.46,143.02
68.62,143.02
69.42,143.02
69.63,143.02
67.34,143.03
67.4,143.03
69.19,143.03
68.23,143.04
68.51,143.04
67.43,143.05
68.45,143.05
69.48,143.05
69.83,143.05
70.51,143.05
68.21,143.06
70.74,143.06
70.98,143.06
71.88,143.06
67.2,143.07
68.98,143.08
69,143.08
69.62,143.08
72.08,143.08
67.74,143.09
68.93,143.09
70.48,143.09
67.05,143.1
68.72,143.1
69.88,143.1
69.95,143.1
71.79,143.1
68.4,143.11
69.4,143.11
70.98,143.11
71.11,143.11
68.92,143.12
67.02,143.13
68.25,143.13
68.51,143.13
70.21,143.13
67.47,143.14
69.26,143.14
69.93,143.14
72.77,143.14
66.74,143.15
68.54,143.15
69.58,143.15
70.37,143.15
71.87,143.15
72.56,143.15
67.07,143.16
68.4,143.16
68.76,143.16
70.6,143.16
67.17,143.17
71.62,143.17
67.96,143.18
68.38,143.18
68.43,143.18
72.16,143.18
67.36,143.19
70.71,143.19
71.38,143.19
69.63,143.2
67.76,143.21
68.33,143.21
68.46,143.21
70.03,143.21
67.39,143.22
68.55,143.22
68.77,143.22
67.53,143.23
68.42,143.23
68.77,143.23
69.3,143.23
69.7,143.23
70.63,143.23
70.97,143.23
68.04,143.24
69.58,143.24
64.78,143.25
68.4,143.25
69.26,143.25
70.15,143.25
70.21,143.25
70.53,143.25
70.98,143.25
68.16,143.26
69.76,143.26
67.03,143.27
68.85,143.27
68.25,143.28
69.51,143.28
69.67,143.28
70.73,143.28
70.85,143.28
71.55,143.28
67.44,143.29
67.88,143.29
71.59,143.29
67.97,143.3
68.04,143.3
71.1,143.3
66.43,143.31
68.21,143.31
70.9,143.31
71.38,143.31
68.12,143.32
68.69,143.32
69.31,143.32
70.61,143.32
67.65,143.33
68.21,143.34
66.1,143.35
67.16,143.35
68.55,143.35
69.36,143.35
69.65,143.35
69.9,143.35
70.66,143.36
68.06,143.37
69.96,143.38
70,143.38
71.66,143.38
71.77,143.38
69.21,143.39
69.02,143.4
70.13,143.4
68.74,143.41
64.83,143.42
68.49,143.42
68.68,143.42
67.3,143.43
68.72,143.43
69.93,143.43
70.36,143.43
67.97,143.44
68.18,143.44
68.59,143.44
68.88,143.44
69.05,143.44
69.73,143.44
69.77,143.44
70.55,143.44
68.52,143.45
70.12,143.45
70.31,143.45
70.99,143.45
68.5,143.46
68.58,143.46
69.12,143.46
71.98,143.46
72.51,143.46
72.84,143.46
69.62,143.47
70.16,143.47
66.87,143.48
68.8,143.48
68.08,143.49
69.04,143.49
69.63,143.49
70.51,143.49
71.01,143.49
68.9,143.5
69.79,143.5
68.62,143.51
71.19,143.51
66.06,143.52
68.18,143.52
72.33,143.52
68.56,143.53
68.84,143.53
68.88,143.54
69.5,143.54
69.72,143.54
70.86,143.54
72.56,143.54
68.3,143.55
68.47,143.56
68.75,143.56
69.69,143.56
65.64,143.57
68.1,143.57
70.17,143.57
70.81,143.57
71.63,143.57
72.11,143.57
72.24,143.57
68.12,143.58
68.22,143.59
69.26,143.59
71.16,143.59
68.86,143.6
73.09,143.6
68.67,143.61
69.08,143.61
68.8,143.62
69.82,143.62
72.03,143.62
69.46,143.63
68.32,143.64
68.49,143.64
70.56,143.64
67.54,143.65
69.05,143.65
69.77,143.65
70.71,143.65
68.07,143.66
68.47,143.66
68.95,143.66
69.03,143.67
69.36,143.67
70.63,143.67
69.77,143.68
71.22,143.68
72.42,143.68
66.92,143.69
67.03,143.69
68.34,143.7
70.44,143.71
69.03,143.72
66.09,143.73
69.24,143.73
69.29,143.73
69.49,143.73
71.66,143.73
68.01,143.74
70.51,143.74
67.42,143.75
67.62,143.75
69.86,143.75
71.48,143.75
68.33,143.76
69.24,143.76
69.9,143.76
67.69,143.77
68.3,143.77
70.86,143.77
71.16,143.77
68.27,143.78
70.01,143.78
69.63,143.79
66.47,143.8
66.86,143.8
69.28,143.81
70.5,143.81
68.9,143.82
70.1,143.82
70.3,143.82
73.56,143.82
69.57,143.83
71.2,143.83
68.1,143.84
68.58,143.84
68.88,143.84
69.38,143.84
65.84,143.85
67.3,143.85
67.65,143.85
69.02,143.85
69.13,143.85
70.17,143.85
66.67,143.86
66.79,143.86
67.42,143.86
69.24,143.86
70.03,143.86
70.06,143.86
68.77,143.87
71.4,143.87
66.53,143.88
67.15,143.88
70.9,143.88
69.61,143.89
67.64,143.9
68.37,143.9
68.44,143.9
66.14,143.91
68.55,143.91
68.63,143.91
70.56,143.91
71.57,143.91
65.51,143.92
68.13,143.92
68.71,143.92
70.38,143.92
72.6,143.92
67.44,143.93
68.93,143.93
71.83,143.93
66.99,143.94
67.47,143.94
68.88,143.94
69.88,143.94
71.47,143.94
65.61,143.95
67.04,143.95
72.36,143.95
68.57,143.96
66.82,143.97
68.22,143.97
69.1,143.97
69.88,143.97
69.96,143.97
70.11,143.98
67.97,143.99
68.47,143.99
69.07,143.99
71.52,143.99
72.83,143.99
67.8,144
69.56,144
71.18,144
68.28,144.01
68.79,144.01
71.04,144.01
69.05,144.02
71.14,144.02
71.34,144.02
66.63,144.03
72.24,144.03
69.87,144.04
70.15,144.04
72.06,144.04
72.1,144.04
68.08,144.05
69.95,144.05
70.83,144.05
65.5,144.06
70.55,144.06
69.88,144.07
70.21,144.07
70.87,144.07
70.96,144.07
67.26,144.08
68.92,144.08
69.55,144.08
66.42,144.09
67.64,144.09
71.09,144.1
71.79,144.1
69.02,144.11
69.57,144.11
71.02,144.11
72.2,144.11
68.39,144.12
68.4,144.12
70.67,144.12
68.37,144.13
68.55,144.13
69.26,144.13
70.36,144.13
67.67,144.14
67.84,144.14
70.72,144.14
67.1,144.15
67.46,144.15
67.5,144.15
68.06,144.15
71.5,144.15
70.63,144.16
71.5,144.16
72.02,144.16
67.99,144.17
69.24,144.17
69.71,144.17
69.89,144.17
69.96,144.17
67.15,144.19
67.15,144.19
70.69,144.19
68.57,144.2
69.78,144.2
69.92,144.2
69.96,144.2
70.81,144.2
71.95,144.2
64.66,144.21
69.94,144.21
68.19,144.22
69.4,144.22
70,144.22
70.36,144.22
71.79,144.22
69.98,144.23
67.66,144.24
66.16,144.25
68.81,144.25
68.97,144.25
69.03,144.25
71.62,144.25
70.29,144.26
65.13,144.27
66.6,144.27
73.63,144.27
65.95,144.28
67.58,144.28
68.73,144.28
68.94,144.28
68.99,144.28
69.23,144.28
70.8,144.28
67.79,144.3
68.91,144.3
69.73,144.3
70.01,144.3
72.74,144.3
65.81,144.31
66.43,144.31
67.32,144.31
68.7,144.31
68.93,144.31
71.16,144.31
68.8,144.32
69.27,144.32
71.6,144.32
69.42,144.33
69.06,144.34
70.09,144.34
67.62,144.35
68.34,144.35
67.33,144.37
68.96,144.37
69.93,144.37
69.45,144.38
69.95,144.38
71.3,144.39
72.42,144.39
69.04,144.4
69.53,144.4
67.5,144.41
69.66,144.41
67.3,144.43
67.53,144.43
69.29,144.43
70.02,144.43
66.97,144.44
67.1,144.44
68.06,144.44
68.71,144.44
69.48,144.44
68.6,144.45
68.74,144.45
70.83,144.45
71.72,144.45
72.21,144.45
70.7,144.46
68.02,144.47
68.9,144.47
66.9,144.49
68.28,144.49
71.13,144.49
67.06,144.5
70.1,144.5
71.97,144.5
69.98,144.51
71.61,144.51
68.36,144.52
69.13,144.53
66.63,144.54
67.37,144.54
68.25,144.54
70.45,144.54
71.3,144.54
68.8,144.55
69.54,144.55
67.42,144.56
71.39,144.56
73.19,144.56
67.44,144.57
69.09,144.58
69.39,144.58
68.96,144.59
69.71,144.59
70.39,144.59
69.33,144.6
66.87,144.61
69.44,144.61
67.11,144.62
70.07,144.62
70.15,144.62
66.27,144.63
69.4,144.63
71.29,144.63
68.42,144.64
70.37,144.64
68.58,144.65
69.88,144.65
71.87,144.65
68.89,144.66
69.86,144.66
72.18,144.66
74.27,144.66
69.78,144.67
70.23,144.67
67.15,144.68
68.91,144.68
70.01,144.68
67.87,144.69
68.93,144.69
70.75,144.69
67.58,144.7
68.12,144.7
69.41,144.7
70.16,144.7
67.98,144.71
70.7,144.71
70.78,144.71
71.39,144.71
71.53,144.71
71.97,144.71
67.05,144.72
68.89,144.72
69.65,144.72
69.92,144.72
67.5,144.73
69.73,144.73
69.79,144.73
71.32,144.73
66.19,144.74
66.83,144.74
68.84,144.74
67.98,144.76
71.31,144.76
71.98,144.76
69.51,144.77
69.67,144.78
69.2,144.79
70.51,144.79
68.4,144.8
69.96,144.8
70.62,144.8
71.89,144.8
69.05,144.81
67.4,144.82
68.14,144.82
69.99,144.82
67.96,144.83
68.23,144.83
69.74,144.84
66.5,144.85
69.44,144.85
69.55,144.85
68.54,144.86
68.65,144.86
71.22,144.86
71.36,144.86
69.54,144.87
72.89,144.87
68.41,144.88
69.16,144.88
69.62,144.88
69.78,144.88
72.32,144.88
67.56,144.89
68.58,144.89
70.91,144.89
71.84,144.89
73.01,144.89
67.97,144.9
69.38,144.9
70.95,144.9
70.51,144.91
68.61,144.92
69.24,144.92
69.28,144.92
71.39,144.92
