age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Class
3,2,6447,11,8,4,7,2,4,1,0,0,29,38,0
35,2,5439,15,9,2,3,0,4,1,0,0,44,38,1
19,2,17274,11,8,2,13,5,4,0,0,0,39,38,1
29,1,10652,9,12,2,9,0,1,1,0,0,39,29,1
5,2,15610,1,6,4,11,4,4,0,0,0,24,38,0
2,2,14484,15,9,4,3,3,4,0,0,0,34,38,0
20,2,10528,11,8,4,11,4,4,1,0,0,39,38,0
13,2,18883,8,10,0,11,1,4,0,0,0,39,38,1
27,2,10632,7,11,4,2,1,4,1,0,0,24,38,0
5,2,17247,11,8,4,11,1,4,1,0,0,44,1,0
14,3,15427,9,12,2,11,0,4,1,63,0,49,38,0
0,2,14655,1,6,4,0,3,4,1,0,0,39,38,0
4,2,18428,11,8,4,5,1,4,1,0,0,39,38,0
50,2,4011,12,13,2,3,0,4,1,0,0,39,38,1
29,2,10105,5,3,0,3,1,4,1,0,0,39,38,0
12,2,8471,11,8,0,5,3,4,1,0,0,49,38,0
3,2,4648,15,9,4,5,3,4,0,0,0,5,38,0
10,2,6689,15,9,4,7,3,4,1,0,0,23,38,0
18,2,19767,15,9,2,2,0,4,1,0,0,39,38,1
2,2,6697,15,9,4,0,3,4,0,0,0,29,38,0
19,2,4595,2,7,5,7,4,4,0,0,0,39,25,0
26,2,12991,9,12,2,3,0,4,1,107,0,49,38,1
45,5,15791,9,12,0,9,1,4,1,0,0,39,38,0
11,2,15239,14,14,4,9,1,4,1,0,71,39,1,0
1,2,8888,1,6,4,7,3,4,0,0,0,14,38,0
42,2,18546,14,14,2,13,0,2,1,107,0,49,38,1
20,2,15556,9,12,0,3,1,4,1,0,0,39,38,0
10,2,43,15,9,4,2,1,2,1,0,0,39,38,0
29,1,12608,12,13,0,9,4,4,0,0,0,42,38,0
12,2,2469,1,6,5,11,1,4,0,0,83,41,38,0
16,2,828,9,12,2,3,5,4,0,0,0,39,38,1
45,2,9513,11,8,2,2,0,4,1,0,0,39,38,0
29,2,19776,10,15,2,9,0,4,1,0,75,54,38,1
11,2,16294,0,5,2,6,0,4,1,0,0,39,38,0
5,2,16696,15,9,4,11,3,4,0,0,0,34,38,0
29,0,18305,12,13,2,1,0,4,1,0,46,39,38,1
37,3,12533,15,9,2,11,0,4,1,0,50,39,38,1
17,2,11722,11,8,2,2,0,4,1,0,0,69,38,0
45,2,20131,9,12,2,11,0,4,1,0,0,19,38,1
13,2,4660,15,9,2,5,0,4,1,0,0,39,30,0
2,2,16019,11,8,4,7,3,4,1,0,0,19,38,0
10,2,10951,8,10,4,6,4,4,1,0,0,44,38,0
19,2,7469,15,9,2,2,0,4,1,0,0,49,38,1
35,2,7280,9,12,2,6,0,4,1,0,0,39,38,1
30,2,3597,2,7,3,3,1,4,0,0,0,54,38,0
40,1,18271,11,8,0,10,1,4,0,0,0,39,38,0
47,2,8771,15,9,3,3,4,4,0,0,0,39,38,0
36,2,11359,1,6,6,7,3,4,0,0,0,46,38,0
36,2,9615,9,12,2,2,0,4,1,0,0,43,38,1
14,2,5516,15,9,5,11,4,1,1,0,0,39,34,0
24,2,6487,9,12,2,3,0,4,1,93,0,44,38,1
28,1,14391,11,8,5,7,4,2,0,0,0,39,38,0
28,5,5939,11,8,0,0,2,4,0,0,0,39,38,0
6,2,12776,15,9,4,7,1,4,0,0,0,27,38,0
22,1,15136,12,13,2,9,0,4,1,0,0,69,38,0
14,2,2915,8,10,2,3,0,4,1,0,0,39,38,0
18,4,10933,9,12,2,4,0,4,1,0,0,44,38,0
37,2,9449,12,13,2,13,0,4,1,93,0,59,38,1
23,1,4064,9,12,0,9,4,4,0,79,0,39,38,0
38,4,10376,9,12,2,3,0,4,1,0,0,39,38,1
14,2,9130,11,8,2,2,0,4,1,0,0,39,38,0
41,3,2537,1,6,2,13,0,4,1,0,0,59,38,0
14,2,7061,10,15,2,9,0,4,1,0,50,93,38,1
29,4,2689,11,8,6,7,2,4,0,0,0,39,38,0
21,2,7577,8,10,2,2,0,4,1,0,0,39,38,0
5,1,971,15,9,4,9,3,4,0,3,0,24,38,0
31,4,9762,11,8,2,2,0,4,1,0,0,59,8,0
56,2,9096,9,12,2,9,0,4,1,0,0,14,38,0
8,2,15747,9,12,2,0,0,4,1,0,0,44,38,1
36,0,13961,15,9,0,4,1,4,1,0,0,39,38,0
29,2,17691,15,9,2,13,0,4,1,90,0,44,38,1
20,2,6996,9,12,4,9,1,2,0,0,0,39,38,0
13,2,17763,11,8,2,5,0,4,1,0,0,49,38,0
12,2,18799,11,8,2,6,0,4,1,0,0,39,38,0
12,5,17111,15,9,2,10,0,4,1,0,0,39,38,0
41,2,8839,12,13,2,3,0,4,1,0,0,39,38,1
25,4,2674,5,3,2,7,5,2,0,0,0,49,38,0
45,1,9842,6,4,0,10,1,2,1,0,0,23,38,0
28,1,18405,9,12,2,4,0,1,1,90,0,39,38,1
21,2,20240,9,12,2,11,0,4,1,0,0,39,38,1
19,4,2118,9,12,2,11,0,4,1,0,0,49,38,1
25,4,3753,5,3,2,11,0,4,1,0,0,29,38,0
30,1,7232,12,13,2,9,0,4,1,107,0,34,38,1
25,4,4332,15,9,4,2,4,4,1,0,0,39,38,0
26,2,19207,15,9,2,0,5,2,0,0,0,37,38,1
20,2,13904,8,10,2,2,0,4,1,0,0,39,38,1
19,5,2890,15,9,2,3,5,4,0,90,0,38,38,1
10,2,19927,9,12,4,12,1,2,0,0,0,39,9,0
37,2,17056,4,2,3,6,4,4,1,0,0,39,25,0
31,4,18520,11,8,2,2,0,4,1,0,47,39,38,1
12,2,9235,11,8,4,7,4,4,0,0,0,29,38,0
12,2,12734,11,8,2,6,0,4,1,0,0,37,38,0
20,2,16927,15,9,0,7,1,4,1,0,0,46,38,0
38,3,10050,15,9,2,11,0,4,1,0,0,39,38,0
50,2,13980,11,8,2,8,5,2,0,0,0,19,38,0
34,2,15738,11,8,6,5,1,4,1,0,0,29,38,0
18,2,9736,12,13,4,9,4,4,0,0,0,31,38,0
47,4,15294,11,8,6,7,2,4,0,0,0,39,38,0
6,2,14664,4,2,4,5,1,4,1,0,0,54,25,0
32,2,118,9,12,4,7,1,1,0,0,0,34,29,0
21,4,18239,9,12,2,9,0,4,1,0,0,68,38,0
45,2,4816,11,8,4,5,2,2,0,0,0,39,38,0
45,4,10133,5,3,2,2,0,4,1,0,0,9,38,0
28,4,15002,12,13,0,2,1,4,1,0,0,39,38,0
3,2,367,7,11,4,11,3,4,0,0,0,39,38,0
21,2,9321,11,8,2,6,0,4,1,0,0,47,38,0
33,3,6575,9,12,2,0,0,4,1,0,0,39,38,0
23,2,2015,15,9,2,0,0,2,1,0,0,54,38,1
13,2,7655,11,8,2,2,0,4,1,0,0,68,38,0
35,0,11114,15,9,5,3,1,4,0,0,0,39,38,0
11,4,13966,9,12,4,9,1,2,1,0,0,49,38,1
45,4,8138,11,8,2,13,0,4,1,0,0,29,38,0
14,2,8452,11,8,0,7,4,4,0,0,0,39,38,0
23,2,19719,11,8,2,3,0,4,1,0,0,39,38,1
17,2,12922,11,8,0,11,1,4,0,0,23,39,38,0
36,2,8267,15,9,2,11,0,4,1,0,0,39,38,1
25,2,3002,2,7,4,4,3,4,1,0,0,39,38,0
9,2,16753,15,9,2,7,0,4,1,0,0,24,38,0
34,2,8279,11,8,2,13,0,4,1,0,0,39,38,1
32,2,10396,12,13,2,9,0,4,1,0,0,49,38,1
26,2,8732,11,8,2,6,0,4,1,0,0,39,38,0
25,2,1628,15,9,0,4,1,4,1,0,0,39,38,0
14,2,5964,1,6,3,11,3,1,0,0,0,39,18,0
9,2,17876,11,8,2,13,0,3,1,0,0,39,38,0
33,2,8788,9,12,5,9,4,1,0,0,0,39,29,0
18,2,10530,11,8,2,6,0,4,1,0,0,39,38,0
20,2,3909,15,9,4,12,2,4,0,0,0,39,38,0
3,2,2700,15,9,4,11,3,4,1,0,0,15,38,0
14,1,9692,14,14,2,9,0,4,1,0,0,39,38,1
11,2,1489,11,8,4,2,1,4,1,0,0,34,38,0
29,2,19030,11,8,2,12,0,2,1,0,0,39,38,1
4,2,12930,15,9,4,9,3,4,0,0,0,7,38,0
24,4,3656,12,13,2,3,0,4,1,90,0,68,38,1
13,2,8165,9,12,4,3,1,4,1,0,0,68,38,1
49,3,9821,9,12,2,3,0,4,1,0,0,68,38,0
20,3,10977,15,9,2,11,0,4,1,0,0,59,38,1
57,5,14423,5,3,6,5,1,4,0,0,0,19,38,0
29,5,8294,15,9,2,10,0,2,1,0,0,68,38,1
34,2,8999,12,13,2,3,0,4,1,0,50,49,38,1
16,2,10126,9,12,2,3,0,4,1,107,0,49,38,1
13,2,7317,4,2,2,6,0,4,1,57,0,39,25,0
30,3,18719,9,12,2,3,0,4,1,0,0,49,38,1
32,2,3439,9,12,0,3,4,4,0,0,0,39,38,0
36,2,3115,11,8,0,2,4,2,0,0,0,47,38,0
7,2,16307,8,10,4,6,1,4,1,0,0,39,38,0
37,2,6988,11,8,2,13,0,4,1,0,0,49,38,0
15,2,19014,15,9,4,2,3,4,1,0,0,39,38,0
28,2,904,15,9,2,11,0,4,1,0,0,44,38,0
29,3,15450,11,8,3,4,1,4,1,52,0,44,38,0
20,5,19895,15,9,0,7,1,4,1,0,0,64,38,0
31,5,1177,12,13,2,9,0,4,1,0,0,60,38,1
8,2,15385,9,12,4,0,1,4,0,0,0,39,38,0
10,2,18213,15,9,4,0,4,4,0,0,0,39,38,0
52,2,11614,11,8,6,0,4,4,1,0,0,7,38,0
21,2,3832,9,12,2,11,0,4,1,0,0,51,38,1
30,2,19965,2,7,4,0,2,2,0,0,0,39,38,0
13,4,2927,15,9,4,0,1,4,0,0,0,59,38,0
29,2,16024,11,8,4,5,3,4,1,59,0,29,38,0
10,2,15274,14,14,4,9,1,4,0,0,0,44,38,0
2,2,20118,15,9,4,11,3,4,1,0,0,34,38,0
1,2,10259,11,8,2,8,1,4,0,49,0,39,38,0
7,2,14373,1,6,2,2,0,4,1,0,0,49,38,1
15,2,7830,9,12,4,9,1,4,0,0,0,39,38,0
21,2,17067,11,8,2,5,0,2,1,0,0,39,38,0
2,2,16291,13,0,4,4,1,4,1,0,0,35,16,0
11,2,72,15,9,4,5,1,4,1,0,0,39,38,0
22,1,17557,12,13,4,9,1,4,0,0,0,54,38,0
21,4,9488,15,9,5,11,1,1,1,0,0,59,23,0
25,2,3199,11,8,2,6,5,4,0,0,0,39,38,1
14,2,5549,15,9,2,0,5,4,0,0,0,39,38,1
29,2,4989,6,4,5,6,1,4,0,0,0,39,20,0
36,2,1588,15,9,6,3,1,4,0,0,0,53,38,0
4,2,8875,7,11,4,5,3,4,1,0,0,14,38,0
31,4,4877,11,8,2,11,0,4,1,0,0,49,38,0
29,2,450,11,8,2,0,5,4,0,49,0,51,38,1
13,2,4587,11,8,2,13,0,4,1,0,0,44,38,0
7,2,16512,11,8,4,0,2,2,1,0,0,39,22,0
15,2,213,0,5,4,2,1,4,1,0,0,49,38,0
13,2,1263,11,8,0,7,1,4,0,0,0,39,38,0
40,5,8,10,15,0,9,4,4,0,0,0,49,38,0
39,2,3484,5,3,4,0,1,4,1,0,0,39,38,0
10,2,7951,11,8,4,3,1,2,0,0,0,36,38,0
21,2,6318,9,12,2,6,0,4,1,0,0,39,19,0
2,2,19395,11,8,4,0,3,4,1,0,0,39,38,0
44,4,13595,15,9,2,0,0,4,1,0,0,49,38,1
32,2,7143,8,10,0,12,4,4,0,0,0,39,38,0
11,2,16186,11,8,2,2,0,4,1,0,0,37,38,0
33,3,7971,12,13,2,9,0,4,1,0,0,54,38,1
26,2,8552,9,12,2,2,0,4,1,0,0,79,38,1
17,2,7124,11,8,4,6,4,2,0,0,0,47,38,0
11,2,7521,1,6,2,2,0,4,1,0,0,39,38,0
14,2,12682,15,9,2,2,0,4,1,0,0,39,38,0
38,2,15452,11,8,6,6,4,2,0,0,0,43,38,0
9,2,3613,9,12,2,3,5,4,0,0,0,44,38,1
34,1,8491,10,15,2,9,5,2,0,0,0,39,38,1
18,2,8941,11,8,2,2,0,4,1,0,0,39,38,0
25,2,16991,7,11,3,3,4,1,0,0,0,30,24,0
14,2,8779,12,13,4,9,1,4,1,0,0,29,38,0
5,1,16141,11,8,4,4,3,4,1,0,0,19,38,0
50,2,7835,11,8,0,13,1,4,1,0,0,59,38,0
46,2,11579,11,8,6,7,4,4,0,0,0,23,38,0
14,2,6374,11,8,2,6,0,4,1,0,0,39,38,1
0,2,16653,1,6,4,9,3,4,1,0,0,39,38,0
24,1,12056,11,8,2,13,0,2,1,0,0,39,38,0
36,1,13285,5,3,2,13,0,4,1,0,0,37,38,0
27,1,12970,15,9,2,10,0,2,1,0,0,93,38,0
7,2,19811,9,12,4,4,1,4,1,0,0,39,38,0
18,2,11804,8,10,0,12,3,4,1,0,0,34,38,0
44,2,13477,15,9,2,12,5,4,0,0,0,39,38,1
14,2,8207,7,11,4,9,2,1,0,0,0,39,29,0
27,2,4571,9,12,2,12,0,4,1,78,0,39,38,1
39,2,13008,11,8,2,11,0,4,1,0,0,35,38,1
49,2,17131,7,11,0,0,4,4,0,0,0,39,38,0
28,2,18111,15,9,2,2,0,1,1,0,0,39,39,0
52,4,1789,9,12,2,9,0,4,1,110,0,44,38,1
47,2,5631,11,8,2,2,0,4,1,0,0,39,38,0
21,2,13172,11,8,2,0,5,4,0,0,0,35,38,1
26,1,19461,15,9,5,2,1,2,1,0,0,39,38,0
20,2,12391,11,8,0,2,1,4,1,0,0,48,38,0
2,2,14460,11,8,4,0,3,4,0,0,0,15,38,0
42,4,15043,11,8,2,3,0,4,1,0,0,39,38,0
33,0,10258,15,9,2,0,0,4,1,0,0,39,38,0
16,2,18202,9,12,2,3,0,4,1,0,0,49,38,1
39,2,13496,15,9,2,12,0,4,1,0,0,44,38,1
11,2,11745,8,10,2,11,0,4,1,0,0,39,38,0
10,2,9396,11,8,2,0,5,4,0,0,0,33,38,0
17,2,15645,11,8,2,7,0,4,1,0,0,39,38,0
2,2,12223,1,6,4,11,3,4,1,0,0,29,38,0
51,4,8463,11,8,2,3,0,4,1,0,0,39,38,1
11,2,4305,12,13,2,9,0,4,1,0,0,37,38,1
5,4,11650,11,8,4,4,3,4,1,0,0,39,38,0
41,2,16579,7,11,0,0,1,4,0,0,0,39,38,0
14,2,2924,15,9,4,6,1,4,0,0,0,24,38,0
0,1,9363,1,6,4,10,3,4,1,0,0,29,38,0
8,2,14806,15,9,4,13,1,4,1,99,0,49,38,1
6,2,8078,15,9,4,7,3,1,0,0,0,22,38,0
8,2,1480,2,7,4,7,2,4,1,0,0,39,38,0
30,2,13492,11,8,4,2,1,4,1,0,0,39,38,0
22,2,10733,9,12,2,3,5,4,0,0,0,59,38,1
27,2,4657,11,8,2,2,0,4,1,0,0,39,38,0
29,2,12680,8,10,2,9,0,4,1,0,0,39,38,1
21,4,663,15,9,2,4,0,4,1,0,0,34,38,0
6,2,16827,11,8,4,6,3,4,1,0,0,29,38,0
17,2,6619,9,12,3,9,1,4,0,0,0,34,38,0
16,2,18413,11,8,4,2,1,4,1,0,0,39,38,1
21,2,10377,11,8,6,7,4,4,0,0,0,19,38,0
35,4,8394,8,10,2,3,0,4,1,0,0,39,38,0
33,2,4951,11,8,0,11,1,4,0,0,0,32,38,0
21,2,14518,9,12,4,11,1,4,0,0,76,44,38,1
18,2,2809,9,12,2,7,0,4,1,0,0,39,38,0
50,4,13349,10,15,2,9,0,4,1,101,0,34,38,1
43,2,17811,11,8,2,6,0,4,1,93,0,39,38,1
27,2,12524,11,8,4,11,2,4,0,0,0,14,38,0
21,4,5774,11,8,0,4,3,4,1,0,0,49,38,0
12,2,12658,11,8,2,9,0,4,1,0,0,39,38,1
48,2,18294,12,13,2,9,0,4,1,80,0,49,38,1
16,2,1033,7,11,4,0,1,4,0,0,0,39,38,0
1,2,16417,1,6,4,11,3,4,0,0,0,29,38,0
26,2,10728,14,14,0,3,1,4,1,0,0,39,38,0
25,2,6193,8,10,0,3,3,0,0,0,0,39,38,0
25,2,9647,11,8,2,13,0,4,1,0,0,39,38,0
15,2,8305,11,8,2,5,0,4,1,0,0,29,38,0
19,2,3068,7,11,4,12,1,4,0,0,0,39,38,0
24,5,579,9,12,2,4,0,4,1,0,0,39,38,1
13,2,16029,15,9,4,7,3,4,0,0,0,39,38,0
4,2,13215,11,8,4,7,3,4,1,0,0,34,38,0
16,2,10825,15,9,2,13,0,2,1,0,0,39,38,1
2,2,17258,11,8,4,5,3,4,1,0,0,24,38,0
18,2,17924,11,8,0,13,1,4,1,0,0,39,38,0
26,2,11079,11,8,0,12,4,2,0,0,0,34,38,0
28,2,16737,11,8,2,13,0,2,1,0,0,23,38,0
8,2,1553,9,12,4,3,3,2,1,0,0,49,38,0
22,4,5407,9,12,2,3,0,4,1,0,0,39,38,0
9,2,10766,11,8,4,5,1,4,1,0,0,39,38,0
43,2,14638,12,13,2,13,0,4,1,0,0,9,38,0
35,1,7612,10,15,2,9,5,4,0,0,0,39,38,1
5,2,2000,2,7,4,13,4,4,1,0,0,29,38,0
6,2,19884,15,9,4,7,3,4,0,0,0,39,38,0
29,2,7646,11,8,2,7,5,4,0,0,0,39,38,0
17,4,5521,9,12,2,11,0,4,1,0,0,29,38,0
22,2,14928,9,12,2,9,0,4,1,0,0,49,38,1
21,2,10199,11,8,4,9,1,4,0,0,0,39,38,0
39,4,17751,12,13,2,3,0,4,1,0,0,24,38,0
38,0,10526,11,8,0,0,1,4,0,0,0,39,38,0
23,2,16560,15,9,2,3,5,4,0,93,0,39,38,1
6,2,10517,15,9,4,6,1,4,1,0,0,39,38,0
22,2,11937,9,12,0,0,1,4,1,0,0,39,38,0
7,2,9918,9,12,2,11,0,2,1,0,0,29,38,0
34,4,10158,11,8,2,11,0,4,1,0,0,39,38,1
30,3,5240,9,12,2,3,0,4,1,0,0,49,4,1
8,4,15715,11,8,4,4,1,4,1,0,0,49,38,0
17,2,13873,14,14,2,9,0,4,1,0,0,54,38,1
1,2,19359,1,6,4,11,3,2,0,0,25,19,38,0
2,2,12653,15,9,4,3,3,4,0,0,0,27,38,0
15,2,1264,15,9,0,2,4,4,1,0,0,39,38,0
32,2,14976,11,8,2,11,0,4,1,0,0,39,38,1
26,2,5428,11,8,2,2,0,4,1,0,0,54,38,0
54,3,948,12,13,2,3,0,4,1,117,0,39,38,1
42,2,8631,11,8,4,0,4,4,1,0,0,39,38,0
15,2,16121,9,12,2,3,5,4,0,0,0,39,38,1
8,2,5247,9,12,4,3,1,4,1,0,0,39,38,0
15,2,8635,11,8,2,3,0,4,1,0,0,39,20,0
0,2,13814,1,6,4,5,1,2,0,0,0,14,38,0
40,3,5590,14,14,2,9,0,4,1,0,0,34,38,1
0,4,9197,2,7,4,5,3,4,1,0,0,14,38,0
10,2,14137,9,12,4,12,3,1,0,0,0,39,29,0
24,1,6054,11,8,2,10,0,4,1,0,0,39,38,0
2,2,13918,1,6,4,11,1,4,0,0,0,24,38,0
24,2,8438,4,2,0,7,4,4,0,0,0,39,32,0
22,2,5896,9,12,4,3,1,4,1,0,0,49,38,1
13,2,13743,11,8,4,2,1,4,1,0,0,39,38,0
20,2,9774,9,12,2,6,0,4,1,0,0,39,38,1
1,2,19641,1,6,4,0,3,4,0,0,0,14,38,0
23,4,9155,9,12,2,11,0,4,1,0,0,44,38,1
21,3,14920,15,9,2,11,0,4,1,0,17,59,4,1
7,2,4730,11,8,4,11,2,4,1,0,0,39,38,0
16,2,10754,11,8,2,2,0,4,1,0,0,49,38,0
31,2,13212,9,12,2,5,0,4,1,0,0,39,38,0
34,2,5584,9,12,2,11,0,4,1,0,0,39,38,1
31,2,2831,11,8,2,2,0,4,1,0,0,39,38,0
26,2,11278,5,3,2,2,0,4,1,0,0,44,38,0
17,2,2587,14,14,4,3,3,4,1,0,0,49,38,0
24,2,6543,8,10,5,2,1,4,1,0,0,29,38,0
34,3,1617,14,14,0,9,1,4,1,114,0,59,38,1
8,2,10766,11,8,4,2,3,4,1,0,0,39,38,0
3,2,4978,11,8,4,7,3,4,1,0,0,49,38,0
44,3,8977,11,8,2,3,0,4,1,41,0,44,38,0
18,2,10570,15,9,0,3,1,4,0,0,0,68,38,0
25,1,3411,12,13,0,9,4,4,0,0,0,39,38,0
9,1,13466,11,8,4,7,2,4,1,0,0,15,38,0
29,2,1961,11,8,2,7,0,4,1,0,0,49,38,0
22,5,8957,9,12,4,9,1,4,1,0,0,39,38,1
12,2,12836,15,9,4,11,3,2,1,0,0,76,38,0
22,2,921,15,9,3,2,4,4,1,0,0,39,38,1
30,2,5221,11,8,2,2,0,4,1,0,0,39,38,1
23,2,2768,15,9,2,13,0,4,1,0,0,49,38,1
26,5,3700,11,8,2,2,0,4,1,0,0,39,38,1
15,2,12305,11,8,0,5,1,4,1,0,0,39,38,0
14,2,9516,0,5,0,11,2,4,0,0,0,39,38,0
27,0,15218,7,11,2,0,0,4,1,0,0,39,38,1
29,1,12014,9,12,2,10,0,4,1,0,0,39,38,1
36,4,1261,12,13,2,9,0,4,1,0,0,49,38,1
26,2,5205,9,12,2,3,0,4,1,0,0,39,38,0
24,5,1813,9,12,4,9,1,4,0,0,0,39,38,0
18,2,15055,11,8,6,7,4,2,1,0,0,39,38,0
31,2,2117,9,12,2,11,0,4,1,0,0,44,38,0
11,5,11998,12,13,2,3,5,4,0,0,0,39,38,0
27,2,10195,9,12,6,9,4,4,0,0,0,31,38,0
34,1,5467,14,14,6,9,1,4,0,0,0,39,38,0
11,2,15992,11,8,4,13,4,4,1,0,0,49,38,0
19,2,1459,9,12,4,2,1,4,1,0,0,59,38,0
11,2,6340,11,8,2,7,0,4,1,0,0,34,38,0
4,2,5882,15,9,4,11,3,4,1,0,0,39,38,0
19,1,1895,15,9,2,2,0,4,1,0,0,39,38,0
14,2,15489,11,8,4,9,1,4,1,0,0,42,38,0
27,4,2230,11,8,2,4,0,4,1,0,0,59,38,0
32,1,7932,1,6,0,5,4,4,1,0,0,39,38,0
23,2,9233,11,8,2,2,0,4,1,0,0,39,38,0
47,0,9357,10,15,2,9,0,1,1,0,0,39,2,1
37,1,9097,12,13,2,9,0,4,1,93,0,39,38,1
10,2,532,15,9,2,11,0,1,1,0,0,54,34,0
1,2,17732,15,9,4,7,3,4,0,0,0,19,38,0
51,2,7170,6,4,2,2,0,2,1,0,0,43,38,0
47,2,1147,10,15,6,9,1,4,1,0,0,76,38,1
19,2,11448,11,8,2,13,0,0,1,0,0,39,38,0
4,2,7242,11,8,4,4,3,4,1,0,0,23,38,0
5,2,1500,15,9,4,2,3,4,1,0,0,29,38,0
44,2,4024,9,12,2,9,0,4,1,0,0,39,38,0
7,2,6384,15,9,4,11,3,4,1,0,0,9,11,0
32,5,17781,9,12,2,9,0,4,1,0,0,49,38,1
8,2,10285,15,9,5,8,2,4,0,0,0,29,7,0
12,2,16150,15,9,4,9,1,4,1,0,0,44,38,0
5,2,17683,11,8,4,11,3,2,0,0,0,39,38,0
40,0,17471,15,9,2,9,0,0,1,0,0,39,38,0
24,2,19224,9,12,4,9,1,4,0,0,38,39,38,0
12,2,7457,11,8,2,2,0,4,1,0,0,39,38,1
3,2,15015,15,9,4,0,4,2,0,0,0,34,38,0
30,2,9409,14,14,2,11,0,4,1,0,0,44,38,1
5,2,4311,11,8,4,3,1,4,0,0,0,54,38,0
42,3,6633,8,10,0,9,1,4,1,0,0,49,38,1
25,5,2369,12,13,2,0,0,0,1,0,0,39,38,1
47,4,1296,15,9,4,9,1,4,0,0,0,34,38,0
12,0,10060,11,8,3,7,4,2,1,0,0,39,38,0
8,5,16947,15,9,4,2,1,4,1,0,0,19,38,0
45,2,17404,15,9,0,3,1,4,0,0,0,39,38,0
27,2,14471,12,13,0,3,1,4,1,99,0,44,38,1
4,2,10634,11,8,5,7,1,4,0,0,0,39,38,0
43,2,16499,15,9,2,9,0,4,1,90,0,39,38,1
29,2,19960,0,5,0,6,4,2,1,0,0,39,38,0
27,0,331,9,12,0,12,1,4,1,0,68,39,38,1
4,2,17109,11,8,4,7,3,4,0,0,0,18,38,0
1,2,10582,1,6,4,5,3,4,1,0,0,17,38,0
22,2,13445,9,12,2,9,5,4,0,76,0,31,38,0
16,2,20136,12,13,2,9,0,4,1,0,0,44,38,1
46,2,11970,3,1,0,13,1,4,1,0,0,39,38,0
35,1,7447,11,8,2,10,0,4,1,0,0,51,38,1
0,2,14124,6,4,4,11,3,2,1,0,0,21,38,0
28,3,17395,14,14,2,9,0,4,1,0,17,49,38,1
14,2,4760,11,8,4,11,3,4,1,0,0,39,38,0
18,2,11368,15,9,2,12,0,4,1,0,0,39,38,0
14,2,4760,11,8,2,6,0,4,1,0,0,39,38,1
34,5,1089,15,9,0,9,1,4,0,0,0,39,38,0
31,1,19068,11,8,2,2,0,4,1,0,0,59,38,0
11,2,322,11,8,2,5,0,0,1,0,0,39,38,0
21,2,16263,15,9,0,0,4,4,0,0,0,39,3,0
26,1,4657,9,12,2,9,0,4,1,0,0,39,38,1
13,2,18241,11,8,2,5,0,4,1,0,0,39,38,0
7,2,9754,2,7,4,11,2,4,1,0,0,54,38,0
29,2,15223,9,12,2,3,0,4,1,0,0,59,38,1
33,2,3198,0,5,2,13,0,4,1,0,0,59,38,0
5,2,896,11,8,5,7,2,4,1,0,0,34,38,0
1,5,16110,11,8,4,0,3,2,1,0,0,14,38,0
36,2,7344,9,12,2,9,0,4,1,0,0,44,38,1
23,2,12817,9,12,2,9,0,4,1,0,0,43,38,1
19,4,18383,10,15,2,9,0,4,1,0,0,34,38,0
15,2,15407,9,12,2,3,0,4,1,0,0,42,38,1
22,2,18603,11,8,4,4,3,4,1,0,0,11,38,0
29,2,13221,11,8,2,5,0,4,1,0,0,39,38,0
9,1,16721,9,12,4,0,1,4,1,0,0,41,38,0
2,2,19683,15,9,4,11,3,4,1,0,0,14,38,0
7,2,8091,11,8,2,6,1,4,0,0,0,39,6,0
11,2,10951,12,13,4,9,3,4,1,0,0,39,38,0
8,1,16239,12,13,4,9,3,4,0,0,0,39,38,0
27,2,7059,15,9,2,3,0,4,1,0,0,39,38,1
21,2,14931,11,8,2,2,0,4,1,0,0,39,26,0
25,5,13460,12,13,0,3,1,4,1,0,0,44,38,0
11,2,19194,11,8,2,2,3,4,1,0,0,39,38,0
30,2,15674,9,12,4,11,1,2,1,0,0,59,38,1
29,2,8932,11,8,2,6,0,4,1,53,0,34,12,0
4,1,13382,15,9,4,0,3,4,0,0,0,39,25,0
18,2,19984,9,12,4,3,1,4,0,0,0,44,38,0
9,2,13020,11,8,2,2,0,4,1,0,0,39,38,0
4,2,5096,15,9,4,7,1,4,0,0,0,29,38,0
50,4,1228,5,3,2,4,0,4,1,0,0,39,38,0
37,2,17901,11,8,4,3,4,4,1,0,0,39,38,1
9,2,360,12,13,4,12,2,4,1,0,0,24,38,0
34,2,13194,9,12,0,9,1,4,0,0,0,49,38,0
10,2,17851,15,9,0,2,1,4,1,0,0,44,38,0
22,2,2613,15,9,0,6,3,4,0,0,0,39,38,0
15,2,9628,9,12,0,3,1,4,0,0,0,47,38,1
35,2,16134,11,8,5,2,1,4,1,0,0,39,38,0
4,2,12145,15,9,2,5,0,2,1,0,0,39,38,0
10,1,17968,11,8,4,10,3,4,1,0,0,37,38,0
29,2,7225,5,3,3,13,1,4,1,0,0,44,38,0
25,2,1019,8,10,2,7,0,4,1,0,0,29,38,0
62,3,10216,9,12,2,11,0,4,1,0,0,19,38,1
33,0,553,9,12,2,3,5,0,0,0,0,39,38,1
26,0,6181,15,9,4,0,2,4,1,24,0,39,38,0
34,1,3376,12,13,2,9,0,4,1,0,0,59,38,0
28,2,9247,15,9,2,13,0,4,1,90,0,49,38,1
